dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.683312,5.350347,5.383150,2.540626,0.369248,-1.263763,2.879259
0.020000,2.633934,5.362900,5.434098,2.547419,0.339656,-1.479628,2.906074
0.020000,2.584116,5.374141,5.485169,2.553538,0.305924,-1.686582,2.933308
0.020000,2.533903,5.384033,5.536347,2.558902,0.268202,-1.886123,2.960910
0.020000,2.483346,5.392542,5.587616,2.563439,0.226877,-2.066233,2.988822
0.020000,2.432497,5.399641,5.638957,2.567084,0.182221,-2.232780,3.016984
0.020000,2.381414,5.405306,5.690353,2.569784,0.134990,-2.361585,3.045332
0.020000,2.330157,5.409520,5.741783,2.571497,0.085691,-2.464918,3.073796
0.020000,2.278787,5.412273,5.793227,2.572199,0.035091,-2.529999,3.102309
0.020000,2.227366,5.413561,5.844664,2.571878,-0.016039,-2.556530,3.130800
0.020000,2.175955,5.413385,5.896075,2.570541,-0.066899,-2.542970,3.159199
0.020000,2.124617,5.411755,5.947439,2.568204,-0.116811,-2.495602,3.187438
0.020000,2.073411,5.408686,5.998737,2.564908,-0.164831,-2.400991,3.215451
0.020000,2.022394,5.404198,6.049951,2.560699,-0.210443,-2.280606,3.243176
0.020000,1.971620,5.398318,6.101064,2.555636,-0.253132,-2.134474,3.270554
0.020000,1.921141,5.391076,6.152060,2.549795,-0.292049,-1.945829,3.297531
0.020000,1.871003,5.382509,6.202925,2.543247,-0.327428,-1.768980,3.324060
0.020000,1.821248,5.372655,6.253647,2.536078,-0.358421,-1.549643,3.350098
0.020000,1.771914,5.361556,6.304214,2.528371,-0.385341,-1.345979,3.375608
0.020000,1.733932,5.352440,6.343274,1.953016,-28.767749,-1419.120424,3.365641
0.020000,1.699471,5.345088,6.378511,1.761814,-9.560099,960.382525,3.338646
0.020000,1.663826,5.338418,6.414774,1.813163,2.567438,606.376821,3.315167
0.020000,1.627033,5.332358,6.452063,1.864456,2.564632,-0.140306,3.295200
0.020000,1.589128,5.326821,6.490370,1.915349,2.544642,-0.999474,3.278719
0.020000,1.550148,5.321713,6.529683,1.965673,2.516235,-1.420371,3.265684
0.020000,1.510125,5.316929,6.569991,2.015399,2.486261,-1.498668,3.256054
0.020000,1.469088,5.312353,6.611283,2.064597,2.459933,-1.316413,3.249794
0.020000,1.427059,5.307862,6.653552,2.113416,2.440930,-0.950172,3.246877
0.020000,1.384057,5.303321,6.696793,2.162047,2.431542,-0.469361,3.247291
0.020000,1.340097,5.298586,6.741007,2.210702,2.432777,0.061752,3.251038
0.020000,1.295192,5.293502,6.786199,2.259592,2.444500,0.586110,3.258134
0.020000,1.249354,5.287905,6.832377,2.308900,2.465382,1.044119,3.268607
0.020000,1.202600,5.281616,6.879552,2.358756,2.492808,1.371283,3.282496
0.020000,1.154952,5.274448,6.927736,2.409210,2.522699,1.494584,3.299841
0.020000,1.106444,5.266201,6.976940,2.460200,2.549522,1.341119,3.320680
0.020000,1.057128,5.256665,7.027170,2.511518,2.565862,0.817004,3.345034
0.020000,1.007076,5.245623,7.078426,2.562771,2.562679,-0.159149,3.372901
0.020000,0.956391,5.232857,7.130693,2.613360,2.529433,-1.662270,3.404235
0.020000,0.905213,5.218153,7.183942,2.662454,2.454725,-3.735430,3.438932
0.020000,0.853717,5.201311,7.238122,2.709004,2.327466,-6.362930,3.476821
0.020000,0.802121,5.182158,7.293158,2.751777,2.138642,-9.441200,3.517640
0.020000,0.750685,5.160557,7.348946,2.789437,1.883028,-12.780702,3.561041
0.020000,0.699695,5.136421,7.405360,2.820672,1.561729,-16.064963,3.606584
0.020000,0.649461,5.109724,7.462247,2.844345,1.183687,-18.902102,3.653749
0.020000,0.600296,5.080505,7.519439,2.859630,0.764215,-20.973577,3.701961
0.020000,0.552495,5.048866,7.576762,2.866150,0.326024,-21.909585,3.750621
0.020000,0.510029,5.017851,7.629349,2.629315,-11.841778,-608.390077,3.794013
0.020000,0.464515,4.981185,7.687795,2.922309,14.649692,1324.573481,3.846528
0.020000,0.419059,4.940057,7.749095,3.065023,7.135724,-375.698398,3.908820
0.020000,0.374074,4.893399,7.813907,3.240609,8.779322,82.179893,3.983164
0.020000,0.330355,4.839951,7.882958,3.452524,10.595749,90.821382,4.072046
0.020000,0.289333,4.778472,7.956867,3.695455,12.146512,77.538146,4.177604
0.020000,0.253291,4.708236,8.035811,3.947201,12.587339,22.041339,4.300462
0.020000,0.225247,4.629865,8.119048,4.161841,10.731957,-92.769080,4.438074
0.020000,0.208111,4.546059,8.204588,4.277021,5.759043,-248.645709,4.583609
0.020000,0.203296,4.461226,8.289558,4.248482,-1.426960,-359.300146,4.727181
0.020000,0.209953,4.379815,8.371240,4.084121,-8.218066,-339.555321,4.859449
0.020000,0.225621,4.304679,8.447992,3.837595,-12.326285,-205.410962,4.974774
