dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.140958,4.677176,5.177974,1.749089,-2.564339,0.147753,3.372901
0.020000,1.108017,4.668884,5.211943,1.698463,-2.531284,1.652763,3.404235
0.020000,1.076312,4.659779,5.244930,1.649328,-2.456729,3.727734,3.438932
0.020000,1.045843,4.649820,5.276984,1.602737,-2.329572,6.357852,3.476821
0.020000,1.016594,4.638966,5.308183,1.559924,-2.140651,9.446044,3.517640
0.020000,0.988523,4.627181,5.338627,1.522224,-1.885004,12.782359,3.561041
0.020000,0.961569,4.614427,5.368446,1.490952,-1.563614,16.069496,3.606584
0.020000,0.935655,4.600657,5.397791,1.467256,-1.184802,18.940591,3.653749
0.020000,0.910691,4.585823,5.426830,1.451952,-0.765171,20.981550,3.701961
0.020000,0.886585,4.569867,5.455739,1.445418,-0.326727,21.922223,3.750621
0.020000,0.864582,4.553795,5.482986,1.362379,-4.151916,-191.259486,3.794013
0.020000,0.842938,4.536379,5.510767,1.389038,1.332947,274.243162,3.846528
0.020000,0.824438,4.519672,5.535695,1.246393,-7.132273,-423.260995,3.908820
0.020000,0.809558,4.504284,5.557101,1.070281,-8.805590,-83.665845,3.983164
0.020000,0.798660,4.491029,5.574261,0.858011,-10.613483,-90.394650,4.072046
0.020000,0.791794,4.480833,5.586553,0.614597,-12.170712,-77.861461,4.177604
0.020000,0.788440,4.474416,5.593794,0.362041,-12.627790,-22.853915,4.300462
0.020000,0.787411,4.471667,5.596729,0.146754,-10.764370,93.171011,4.438074
0.020000,0.787275,4.471059,5.597351,0.031138,-5.780798,249.178632,4.583609
0.020000,0.787233,4.469864,5.598547,0.059785,1.432331,360.656433,4.727181
0.020000,0.787649,4.465389,5.603042,0.224728,8.247187,340.742790,4.859449
0.020000,0.789633,4.456160,5.612482,0.471996,12.363403,205.810832,4.974774
0.020000,0.794226,4.442074,5.627297,0.740780,13.439164,53.788032,5.071687
0.020000,0.801985,4.423830,5.647123,0.991277,12.524879,-45.714253,5.151444
0.020000,0.812995,4.402343,5.671266,1.207171,10.794693,-86.509312,5.216418
0.020000,0.827058,4.378442,5.698997,1.386555,8.969197,-91.274799,5.269109
0.020000,0.843846,4.352767,5.729674,1.533837,7.364101,-80.254811,5.311716
0.020000,0.863005,4.325776,5.762774,1.654989,6.057594,-65.325308,5.346026
0.020000,0.884201,4.297778,5.797890,1.755784,5.039758,-50.891813,5.373434
0.020000,0.907134,4.268971,5.834711,1.841066,4.264081,-38.783864,5.395003
0.020000,0.931549,4.239469,5.873005,1.914710,3.682222,-29.092929,5.411528
0.020000,0.957226,4.209325,5.912603,1.979879,3.258446,-21.188840,5.423591
0.020000,0.983980,4.178546,5.953384,2.039090,2.960553,-14.894643,5.431598
0.020000,1.011653,4.147098,5.995274,2.094485,2.769722,-9.541524,5.435812
0.020000,1.040108,4.114916,6.038232,2.147897,2.670619,-4.955157,5.436367
0.020000,1.069225,4.081900,6.082253,2.201051,2.657701,-0.645891,5.433281
0.020000,1.098841,4.047982,6.127281,2.251398,2.517376,-7.016286,5.426473
0.020000,1.128656,4.013230,6.173070,2.289470,1.903572,-30.690195,5.415826
0.020000,1.158335,3.977739,6.219336,2.313262,1.189612,-35.697976,5.401223
0.020000,1.187682,3.941434,6.266018,2.334121,1.042946,-7.333315,5.382456
0.020000,1.216576,3.904112,6.313218,2.359976,1.292753,12.490352,5.359182
0.020000,1.244886,3.865532,6.361070,2.392638,1.633103,17.017524,5.330935
0.020000,1.272456,3.825414,6.409748,2.433904,2.063286,21.509134,5.297124
0.020000,1.299079,3.783432,6.459461,2.485609,2.585248,26.098089,5.257032
0.020000,1.324485,3.739221,6.510451,2.549537,3.196399,30.557580,5.209824
0.020000,1.348293,3.692395,6.562982,2.626549,3.850590,32.709512,5.154598
0.020000,1.369986,3.642584,6.617311,2.716443,4.494696,32.205306,5.090473
0.020000,1.388865,3.589522,6.673633,2.816072,4.981456,24.337995,5.016777
0.020000,1.404052,3.533166,6.731999,2.918322,5.112524,6.553443,4.933328
0.020000,1.414545,3.473870,6.792216,3.010830,4.625381,-24.357183,4.840792
0.020000,1.419394,3.412528,6.853750,3.076696,3.293316,-66.603220,4.740997
0.020000,1.417957,3.350579,6.915715,3.098291,1.079731,-110.679252,4.636979
0.020000,1.410161,3.289798,6.976994,3.063933,-1.717897,-139.881432,4.532581
0.020000,1.396584,3.231907,7.036456,2.973086,-4.542360,-141.223133,4.431679
0.020000,1.378301,3.178194,7.093195,2.836978,-6.805384,-113.151189,4.337379
0.020000,1.356590,3.129340,7.146656,2.673022,-8.197786,-69.620106,4.251590
0.020000,1.332660,3.085474,7.196625,2.498462,-8.728010,-26.511194,4.175037
0.020000,1.307498,3.046341,7.243149,2.326193,-8.613464,5.727289,4.107561
0.020000,1.281838,3.011491,7.286426,2.163874,-8.115920,24.877171,4.048479
0.020000,1.256191,2.980415,7.326720,2.014657,-7.460890,32.751536,3.996883
0.020000,1.230888,2.952609,7.364314,1.879735,-6.746062,35.741395,3.951803
0.020000,1.206151,2.927630,7.399470,1.757810,-6.096262,32.490001,3.912341
0.020000,1.182112,2.905090,7.432423,1.647634,-5.508798,29.373207,3.877690
0.020000,1.158854,2.884663,7.463378,1.547727,-4.995342,25.672765,3.847153
0.020000,1.136426,2.866080,7.492504,1.456318,-4.570482,21.242995,3.820141
0.020000,1.114854,2.849115,7.519948,1.372197,-4.206013,18.223462,3.796158
0.020000,1.094154,2.833580,7.545829,1.294071,-3.906306,14.985342,3.774792
0.020000,1.074329,2.819320,7.570250,1.221024,-3.652364,12.697130,3.755694
0.020000,1.055379,2.806203,7.593296,1.152330,-3.434679,10.884242,3.738574
0.020000,1.037307,2.794123,7.615035,1.086903,-3.271377,8.165122,3.723192
0.020000,1.020105,2.782984,7.635528,1.024666,-3.111847,7.976494,3.709341
0.020000,1.003770,2.772710,7.654825,0.964853,-2.990635,6.060580,3.696849
0.020000,0.988297,2.763232,7.672971,0.907283,-2.878521,5.605698,3.685568
0.020000,0.973680,2.754493,7.690001,0.851517,-2.788270,4.512575,3.675374
0.020000,0.959914,2.746443,7.705947,0.797318,-2.709965,3.915212,3.666159
0.020000,0.946998,2.739042,7.720834,0.744323,-2.649757,3.010424,3.657835
0.020000,0.934926,2.732250,7.734685,0.692566,-2.587865,3.094585,3.650323
0.020000,0.923693,2.726035,7.747522,0.641866,-2.535000,2.643257,3.643553
0.020000,0.913301,2.720373,7.759357,0.591745,-2.506030,1.448514,3.637471
0.020000,0.903740,2.715234,7.770212,0.542729,-2.450791,2.761933,3.632024
0.020000,0.895012,2.710601,7.780093,0.494058,-2.433567,0.861188,3.627170
0.020000,0.887114,2.706455,7.789013,0.446004,-2.402696,1.543577,3.622873
0.020000,0.880046,2.702781,7.796980,0.398328,-2.383798,0.944880,3.619101
0.020000,0.873800,2.699562,7.804006,0.351302,-2.351300,1.624895,3.615825
0.020000,0.868382,2.696790,7.810092,0.304307,-2.349765,0.076772,3.613025
0.020000,0.863786,2.694454,7.815248,0.257796,-2.325523,1.212106,3.610679
0.020000,0.860011,2.692546,7.819477,0.211466,-2.316519,0.450190,3.608774
0.020000,0.857057,2.691058,7.822785,0.165390,-2.303792,0.636360,3.607295
0.020000,0.854927,2.689989,7.825168,0.119156,-2.311716,-0.396234,3.606235
0.020000,0.853614,2.689332,7.826636,0.073401,-2.287735,1.199085,3.605585
0.020000,0.853040,2.689044,7.827278,0.032125,-2.063814,11.196018,3.605301
0.020000,0.852917,2.688983,7.827416,0.006883,-1.262085,40.086479,3.605240
0.020000,0.852917,2.688983,7.827416,0.000000,-0.344151,45.896696,3.605240
